id,img,x1,y1,x2,y2,result,my_result
4788,0095734b1bd2ea8d.jpg,431,416,454,427,759,
4789,0095734b1bd2ea8d.jpg,785,99,801,114,720,
4790,0095734b1bd2ea8d.jpg,656,563,692,583,2160,
4791,0095734b1bd2ea8d.jpg,715,206,726,219,429,
4792,0095734b1bd2ea8d.jpg,133,163,144,180,561,
4793,0095734b1bd2ea8d.jpg,687,237,697,245,240,
4794,0095734b1bd2ea8d.jpg,746,270,751,276,90,
4795,0095734b1bd2ea8d.jpg,575,717,591,738,1008,
4796,0095734b1bd2ea8d.jpg,466,394,480,414,840,
4797,0095734b1bd2ea8d.jpg,942,649,965,680,2139,
4798,0095734b1bd2ea8d.jpg,703,588,719,594,288,
4799,0095734b1bd2ea8d.jpg,16,141,41,169,2100,
4800,0095734b1bd2ea8d.jpg,328,557,391,600,8127,
4801,0095734b1bd2ea8d.jpg,557,110,571,122,504,
4802,0095734b1bd2ea8d.jpg,773,246,794,268,1386,
4803,0095734b1bd2ea8d.jpg,973,466,1012,497,3627,
4804,0095734b1bd2ea8d.jpg,79,45,99,64,1140,
4805,0095734b1bd2ea8d.jpg,693,602,724,615,1209,
4806,0095734b1bd2ea8d.jpg,619,359,626,367,168,
4807,0095734b1bd2ea8d.jpg,78,375,98,389,840,
4808,0095734b1bd2ea8d.jpg,344,79,355,90,363,
4809,0095734b1bd2ea8d.jpg,708,747,738,766,1710,
4810,0095734b1bd2ea8d.jpg,416,295,443,315,1620,
4811,0095734b1bd2ea8d.jpg,524,308,532,320,288,
4812,0095734b1bd2ea8d.jpg,577,265,588,281,528,
4813,0095734b1bd2ea8d.jpg,781,206,792,211,165,
4814,0095734b1bd2ea8d.jpg,946,300,961,330,1350,
4815,0095734b1bd2ea8d.jpg,894,352,929,374,2310,
4816,0095734b1bd2ea8d.jpg,183,10,202,23,741,
4817,0095734b1bd2ea8d.jpg,794,227,801,237,210,
4818,0095734b1bd2ea8d.jpg,766,615,789,633,1242,
4819,0095734b1bd2ea8d.jpg,292,25,299,35,210,
4820,0095734b1bd2ea8d.jpg,797,334,805,346,288,
4821,0095734b1bd2ea8d.jpg,493,303,517,317,1008,
4822,0095734b1bd2ea8d.jpg,266,12,281,23,495,
4823,0095734b1bd2ea8d.jpg,497,453,517,470,1020,
4824,0095734b1bd2ea8d.jpg,401,80,417,93,624,
4825,0095734b1bd2ea8d.jpg,43,522,71,545,1932,
4826,0095734b1bd2ea8d.jpg,709,79,718,94,405,
4827,0095734b1bd2ea8d.jpg,638,206,650,222,576,
4828,0095734b1bd2ea8d.jpg,802,181,817,198,765,
4829,0095734b1bd2ea8d.jpg,666,235,677,247,396,
4830,0095734b1bd2ea8d.jpg,390,211,398,231,480,
4831,0095734b1bd2ea8d.jpg,990,627,1022,646,1824,
4832,0095734b1bd2ea8d.jpg,67,307,90,338,2139,
4833,0095734b1bd2ea8d.jpg,1006,149,1023,173,1224,
4834,0095734b1bd2ea8d.jpg,630,736,654,750,1008,
4835,0095734b1bd2ea8d.jpg,590,453,608,472,1026,
4836,0095734b1bd2ea8d.jpg,757,233,766,254,567,
4837,0095734b1bd2ea8d.jpg,856,233,876,243,600,
4838,0095734b1bd2ea8d.jpg,696,260,703,270,210,
4839,0095734b1bd2ea8d.jpg,681,631,692,647,528,
4840,0095734b1bd2ea8d.jpg,719,17,731,31,504,
4841,0095734b1bd2ea8d.jpg,894,145,907,152,273,
4842,0095734b1bd2ea8d.jpg,223,63,234,70,231,
4843,0095734b1bd2ea8d.jpg,913,425,940,443,1458,
4844,0095734b1bd2ea8d.jpg,573,183,581,188,120,
4845,0095734b1bd2ea8d.jpg,568,571,575,585,294,
4846,0095734b1bd2ea8d.jpg,405,274,412,292,378,
4847,0095734b1bd2ea8d.jpg,801,150,824,163,897,
4848,0095734b1bd2ea8d.jpg,955,203,972,216,663,
4849,0095734b1bd2ea8d.jpg,929,176,937,181,120,
4850,0095734b1bd2ea8d.jpg,116,60,132,82,1056,
4851,0095734b1bd2ea8d.jpg,151,382,161,420,1140,
4852,0095734b1bd2ea8d.jpg,1004,115,1023,130,855,
4853,0095734b1bd2ea8d.jpg,963,120,977,132,504,
4854,0095734b1bd2ea8d.jpg,762,218,770,227,216,
4855,0095734b1bd2ea8d.jpg,895,120,924,140,1740,
4856,0095734b1bd2ea8d.jpg,709,152,719,160,240,
4857,0095734b1bd2ea8d.jpg,868,109,880,114,180,
4858,0095734b1bd2ea8d.jpg,720,179,730,194,450,
4859,0095734b1bd2ea8d.jpg,934,583,956,604,1386,
4860,0095734b1bd2ea8d.jpg,740,164,742,172,48,
4861,0095734b1bd2ea8d.jpg,408,381,441,393,1188,
4862,0095734b1bd2ea8d.jpg,545,472,561,498,1248,
4863,0095734b1bd2ea8d.jpg,998,200,1021,216,1104,
4864,0095734b1bd2ea8d.jpg,0,132,41,152,2460,
4865,0095734b1bd2ea8d.jpg,864,184,882,196,648,
4866,0095734b1bd2ea8d.jpg,501,674,524,688,966,
4867,0095734b1bd2ea8d.jpg,891,581,926,594,1365,
4868,0095734b1bd2ea8d.jpg,137,567,171,616,4998,
4869,0095734b1bd2ea8d.jpg,789,720,848,739,3363,
4870,0095734b1bd2ea8d.jpg,988,115,1008,133,1080,
4871,0095734b1bd2ea8d.jpg,949,83,968,97,798,
4872,0095734b1bd2ea8d.jpg,596,370,606,388,540,
4873,0095734b1bd2ea8d.jpg,29,180,64,196,1680,
4874,0095734b1bd2ea8d.jpg,588,202,598,218,480,
4875,0095734b1bd2ea8d.jpg,641,559,656,579,900,
4876,0095734b1bd2ea8d.jpg,827,475,845,495,1080,
4877,0095734b1bd2ea8d.jpg,462,120,476,132,504,
4878,0095734b1bd2ea8d.jpg,794,524,833,537,1521,
4879,0095734b1bd2ea8d.jpg,142,70,155,87,663,
4880,0095734b1bd2ea8d.jpg,521,249,533,262,468,
4881,0095734b1bd2ea8d.jpg,324,441,344,464,1380,
4882,0095734b1bd2ea8d.jpg,956,179,984,203,2016,
4883,0095734b1bd2ea8d.jpg,948,35,961,63,1092,
4884,0095734b1bd2ea8d.jpg,779,272,788,281,243,
4885,0095734b1bd2ea8d.jpg,6,39,27,60,1323,
4886,0095734b1bd2ea8d.jpg,913,525,928,550,1125,
4887,0095734b1bd2ea8d.jpg,556,405,571,421,720,
4888,0095734b1bd2ea8d.jpg,606,153,615,167,378,
4889,0095734b1bd2ea8d.jpg,676,661,691,692,1395,
4890,0095734b1bd2ea8d.jpg,552,610,567,639,1305,
4891,0095734b1bd2ea8d.jpg,709,106,723,125,798,
4892,0095734b1bd2ea8d.jpg,231,103,253,117,924,
4893,0095734b1bd2ea8d.jpg,595,354,610,362,360,
4894,0095734b1bd2ea8d.jpg,538,164,552,180,672,
4895,0095734b1bd2ea8d.jpg,730,202,740,218,480,
4896,0095734b1bd2ea8d.jpg,503,556,514,572,528,
4897,0095734b1bd2ea8d.jpg,498,467,517,486,1083,
4898,0095734b1bd2ea8d.jpg,474,427,501,455,2268,
4899,0095734b1bd2ea8d.jpg,635,455,660,464,675,
4900,0095734b1bd2ea8d.jpg,459,518,487,532,1176,
4901,0095734b1bd2ea8d.jpg,654,270,661,278,168,
4902,0095734b1bd2ea8d.jpg,29,620,59,661,3690,
4903,0095734b1bd2ea8d.jpg,359,455,371,475,720,
4904,009573d17c2f5a49.jpg,391,107,441,209,15300,
4905,009573d17c2f5a49.jpg,289,108,865,680,988416,
4906,009573d17c2f5a49.jpg,436,111,479,204,11997,
4907,009573d17c2f5a49.jpg,471,421,521,465,6600,
4908,009573d17c2f5a49.jpg,677,414,723,442,3864,
4909,009573d17c2f5a49.jpg,727,404,760,441,3663,
4910,009573d17c2f5a49.jpg,760,404,800,442,4560,
4911,009573d17c2f5a49.jpg,388,107,437,212,15435,
4912,009573d17c2f5a49.jpg,801,400,828,438,3078,
4913,009573d17c2f5a49.jpg,527,428,571,469,5412,
4914,009573d17c2f5a49.jpg,569,417,603,456,3978,
4915,009573d17c2f5a49.jpg,640,420,687,456,5076,
4916,009573d17c2f5a49.jpg,609,416,639,456,3600,
4917,0095792bd7986521.jpg,214,67,589,717,731250,
4918,00958419e25d2085.jpg,442,334,783,607,279279,
4919,00958419e25d2085.jpg,419,326,787,595,296976,
4920,00958419e25d2085.jpg,413,325,782,602,306639,
4921,00958a140c3a6de8.jpg,472,399,652,524,67500,
4922,00958a140c3a6de8.jpg,109,418,302,589,99009,
4923,00958a140c3a6de8.jpg,122,193,875,637,1002996,
4924,00958a140c3a6de8.jpg,698,348,862,465,57564,
4925,00958a140c3a6de8.jpg,346,353,502,453,46800,
4926,00958a140c3a6de8.jpg,397,270,519,344,27084,
4927,00958a140c3a6de8.jpg,215,330,364,400,31290,
4928,00958a140c3a6de8.jpg,375,189,514,250,25437,
4929,00958a140c3a6de8.jpg,806,245,881,368,27675,
4930,00958a140c3a6de8.jpg,393,218,506,270,17628,
4931,00958a140c3a6de8.jpg,211,263,367,320,26676,
4932,00958a140c3a6de8.jpg,132,431,295,547,56724,
4933,00958a140c3a6de8.jpg,522,255,646,293,14136,
4934,00958a140c3a6de8.jpg,686,302,836,358,25200,
4935,00958a140c3a6de8.jpg,524,302,679,397,44175,
4936,00958a140c3a6de8.jpg,353,317,511,383,31284,
4937,00958a140c3a6de8.jpg,785,194,876,261,18291,
4938,00958a140c3a6de8.jpg,295,448,479,536,48576,
4939,00958a140c3a6de8.jpg,363,248,500,284,14796,
4940,00958a140c3a6de8.jpg,225,224,355,258,13260,
4941,00958a140c3a6de8.jpg,515,369,682,469,50100,
4942,00958a140c3a6de8.jpg,308,504,488,625,65340,
4943,00958a140c3a6de8.jpg,641,243,770,281,14706,
4944,00958a140c3a6de8.jpg,195,300,329,385,34170,
4945,00958a140c3a6de8.jpg,303,402,488,486,46620,
4946,00958a140c3a6de8.jpg,481,411,652,516,53865,
4947,00958a140c3a6de8.jpg,675,273,797,310,13542,
4948,00958a140c3a6de8.jpg,147,400,304,494,44274,
4949,00958a140c3a6de8.jpg,692,349,859,448,49599,
4950,00958a140c3a6de8.jpg,186,206,900,533,700434,
4951,00958a140c3a6de8.jpg,468,418,658,518,57000,
4952,00958a140c3a6de8.jpg,301,506,491,632,71820,
4953,0095969eae4fc53a.jpg,721,444,778,549,17955,
4954,009599c4ff4a2740.jpg,34,513,186,787,124944,
4955,0095bd3b733ad1c4.jpg,603,55,902,302,221559,
4956,00960bace78e138b.jpg,0,240,676,767,1068756,
4957,00960bace78e138b.jpg,0,245,678,767,1061748,
4958,00960bace78e138b.jpg,96,0,406,260,241800,
4959,00960bace78e138b.jpg,307,28,638,330,299886,
4960,00960bace78e138b.jpg,597,383,1023,767,490752,
4961,00960bace78e138b.jpg,400,162,834,525,472626,
4962,00960bace78e138b.jpg,394,163,836,525,480012,
4963,00960bace78e138b.jpg,307,29,644,332,306333,
4964,00960bace78e138b.jpg,100,0,410,265,246450,
4965,00960bace78e138b.jpg,607,383,1023,767,479232,
4966,00960bace78e138b.jpg,474,0,566,59,16284,
4967,00960bace78e138b.jpg,399,170,836,527,468027,
4968,00960bace78e138b.jpg,748,0,961,216,138024,
4969,00960bace78e138b.jpg,666,0,832,168,83664,
4970,00960bace78e138b.jpg,564,0,712,124,55056,
4971,00960bace78e138b.jpg,0,311,454,767,621072,
4972,00960bace78e138b.jpg,100,0,402,264,239184,
4973,00960bace78e138b.jpg,609,388,1023,767,470718,
4974,00960bace78e138b.jpg,0,243,280,461,183120,
4975,00960bace78e138b.jpg,107,447,676,767,546240,
4976,00960bace78e138b.jpg,308,32,644,331,301392,
4977,00964bd7e6d25ac2.jpg,308,322,367,369,8319,
4978,00964bd7e6d25ac2.jpg,0,0,1023,760,2332440,
4979,0096d83bed765696.jpg,158,95,413,937,644130,
4980,0096d83bed765696.jpg,100,77,416,1007,881640,
4981,009706ae22a0afbd.jpg,294,326,509,373,30315,
4982,009706ae22a0afbd.jpg,608,458,1023,656,246510,
4983,009706ae22a0afbd.jpg,1,339,164,398,28851,
4984,009706ae22a0afbd.jpg,606,279,764,308,13746,
4985,009706ae22a0afbd.jpg,1,459,465,650,265872,
4986,009706ae22a0afbd.jpg,594,356,880,450,80652,
4987,009706ae22a0afbd.jpg,173,370,483,454,78120,
4988,009706ae22a0afbd.jpg,250,267,389,305,15846,
4989,009706ae22a0afbd.jpg,125,250,264,293,17931,
4990,009706ae22a0afbd.jpg,0,372,95,451,22515,
4991,009706ae22a0afbd.jpg,419,295,581,336,19926,
4992,009706ae22a0afbd.jpg,92,280,228,324,17952,
4993,009706ae22a0afbd.jpg,0,310,186,354,24552,
4994,009706ae22a0afbd.jpg,196,292,380,355,34776,
4995,009706ae22a0afbd.jpg,580,317,820,389,51840,
4996,009706ae22a0afbd.jpg,300,323,504,374,31212,
4997,009706ae22a0afbd.jpg,593,366,881,454,76032,
4998,009706ae22a0afbd.jpg,0,454,455,642,256620,
4999,009706ae22a0afbd.jpg,0,339,164,403,31488,
5000,009706ae22a0afbd.jpg,194,306,320,349,16254,
5001,009706ae22a0afbd.jpg,565,259,660,270,3135,
5002,009706ae22a0afbd.jpg,579,277,772,319,24318,
5003,009706ae22a0afbd.jpg,429,286,581,339,24168,
5004,009706ae22a0afbd.jpg,169,369,477,461,85008,
5005,009706ae22a0afbd.jpg,0,372,94,466,26508,
5006,009706ae22a0afbd.jpg,616,449,1023,633,224664,
5007,009706ae22a0afbd.jpg,579,319,815,359,28320,
5008,00971489986ab644.jpg,0,37,1024,768,2245632,
5009,00977a332b5c1e7e.jpg,546,386,648,480,28764,
5010,00977a332b5c1e7e.jpg,326,601,451,681,30000,
5011,00977a332b5c1e7e.jpg,497,514,589,659,40020,
5012,00977a332b5c1e7e.jpg,303,376,410,497,38841,
5013,0097b316726906d7.jpg,394,38,591,678,378240,
5014,0097e04252fc73cd.jpg,309,291,429,407,41760,
5015,009808de9640bbf6.jpg,483,426,572,502,20292,
5016,009808de9640bbf6.jpg,393,432,620,611,121899,
5017,009808de9640bbf6.jpg,390,488,478,540,13728,
5018,009808de9640bbf6.jpg,584,554,628,609,7260,
5019,009816444496f09c.jpg,510,49,801,989,820620,
5020,00983f2a8d521d3a.jpg,22,6,1000,735,2138886,
5021,00983f2a8d521d3a.jpg,16,4,996,742,2169720,
5022,0098401165d0ea60.jpg,13,206,619,758,1003536,
5023,0098401165d0ea60.jpg,138,336,258,460,44640,
5024,0098401165d0ea60.jpg,274,293,384,421,42240,
5025,0098401165d0ea60.jpg,71,456,191,573,42120,
5026,0098401165d0ea60.jpg,363,214,501,348,55476,
5027,0098401165d0ea60.jpg,197,545,370,687,73698,
5028,0098401165d0ea60.jpg,164,524,244,619,22800,
5029,0098401165d0ea60.jpg,12,319,153,447,54144,
5030,0098401165d0ea60.jpg,267,399,438,541,72846,
5031,0098401165d0ea60.jpg,38,582,200,700,57348,
5032,0098401165d0ea60.jpg,384,572,505,729,56991,
5033,0098401165d0ea60.jpg,396,340,531,451,44955,
5034,0098401165d0ea60.jpg,190,668,326,755,35496,
5035,0098401165d0ea60.jpg,444,467,557,566,33561,
5036,0098401165d0ea60.jpg,190,204,317,332,48768,
5037,0098401165d0ea60.jpg,501,505,617,647,49416,
5038,0098401165d0ea60.jpg,148,351,244,456,30240,
5039,0098401165d0ea60.jpg,328,619,415,731,29232,
5040,009858c5ce9e782e.jpg,195,96,754,627,890487,
5041,009858c5ce9e782e.jpg,259,298,726,603,427305,
5042,009858c5ce9e782e.jpg,200,70,811,773,1288599,
5043,009858c5ce9e782e.jpg,200,82,805,750,1212420,
5044,00985d566c183176.jpg,130,157,817,679,1075842,
5045,0098aa7703d8b824.jpg,585,401,608,483,5658,
5046,0098aa7703d8b824.jpg,0,460,22,478,1188,
5047,0098de13516b50f5.jpg,751,196,808,255,10089,
5048,0098de13516b50f5.jpg,657,349,687,378,2610,
5049,0098de13516b50f5.jpg,707,366,733,380,1092,
5050,0098de13516b50f5.jpg,602,615,689,746,34191,
5051,0098de13516b50f5.jpg,836,339,868,360,2016,
5052,0098de13516b50f5.jpg,928,445,999,490,9585,
5053,0098de13516b50f5.jpg,941,328,979,353,2850,
5054,0098de13516b50f5.jpg,765,424,818,445,3339,
5055,0098de13516b50f5.jpg,719,237,746,258,1701,
5056,0098de13516b50f5.jpg,152,564,246,613,13818,
5057,0099037ccbd09e39.jpg,279,93,715,469,491808,
5058,00996e59804b3c7e.jpg,175,694,380,916,136530,
5059,00996e59804b3c7e.jpg,175,516,362,688,96492,
5060,00999744b33a36e0.jpg,803,361,836,427,6534,
5061,0099a0fcf3e4b0fc.jpg,658,307,757,381,21978,
5062,0099a0fcf3e4b0fc.jpg,554,214,633,281,15879,
5063,0099a0fcf3e4b0fc.jpg,328,373,433,442,21735,
5064,0099a0fcf3e4b0fc.jpg,413,0,792,166,188742,
5065,0099a0fcf3e4b0fc.jpg,563,450,678,556,36570,
5066,0099a0fcf3e4b0fc.jpg,474,324,576,388,19584,
5067,0099a0fcf3e4b0fc.jpg,339,212,412,241,6351,
5068,0099ad671d4484c0.jpg,301,2,691,1021,1192230,
5069,0099ad671d4484c0.jpg,723,425,1022,601,157872,
5070,0099c2d8335b32c6.jpg,840,196,1003,363,81663,
5071,0099c2d8335b32c6.jpg,54,32,877,601,1404861,
5072,0099c30b163f3ae1.jpg,159,205,186,246,3321,
5073,0099c30b163f3ae1.jpg,116,590,152,621,3348,
5074,0099c30b163f3ae1.jpg,156,14,188,44,2880,
5075,0099c30b163f3ae1.jpg,181,111,214,153,4158,
5076,0099c30b163f3ae1.jpg,357,554,408,629,11475,
5077,0099c30b163f3ae1.jpg,49,401,67,429,1512,
5078,0099c30b163f3ae1.jpg,597,212,618,245,2079,
5079,0099c30b163f3ae1.jpg,2,511,35,533,2178,
5080,0099c30b163f3ae1.jpg,74,396,92,418,1188,
5081,0099c30b163f3ae1.jpg,303,332,366,389,10773,
5082,0099c30b163f3ae1.jpg,259,491,279,517,1560,
5083,0099c30b163f3ae1.jpg,190,254,203,268,546,
5084,0099c30b163f3ae1.jpg,635,121,663,151,2520,
5085,0099c30b163f3ae1.jpg,224,491,247,506,1035,
5086,0099c30b163f3ae1.jpg,384,352,410,415,4914,
5087,0099c30b163f3ae1.jpg,214,392,252,424,3648,
5088,0099c30b163f3ae1.jpg,97,195,130,230,3465,
5089,0099c30b163f3ae1.jpg,18,429,30,439,360,
5090,0099c30b163f3ae1.jpg,0,171,74,250,17538,
5091,0099c30b163f3ae1.jpg,83,228,135,282,8424,
5092,0099c30b163f3ae1.jpg,256,357,279,389,2208,
5093,0099c30b163f3ae1.jpg,286,363,319,385,2178,
5094,0099c30b163f3ae1.jpg,7,454,30,475,1449,
5095,0099c30b163f3ae1.jpg,403,305,420,326,1071,
5096,0099c30b163f3ae1.jpg,186,95,200,113,756,
5097,0099c30b163f3ae1.jpg,263,429,277,444,630,
5098,0099c30b163f3ae1.jpg,197,41,214,62,1071,
5099,0099c30b163f3ae1.jpg,193,0,250,35,5985,
5100,0099c30b163f3ae1.jpg,156,389,197,428,4797,
5101,0099c30b163f3ae1.jpg,720,152,729,163,297,
5102,0099c30b163f3ae1.jpg,242,363,259,383,1020,
5103,0099c30b163f3ae1.jpg,77,465,88,477,396,
5104,0099c30b163f3ae1.jpg,613,161,639,182,1638,
5105,0099c30b163f3ae1.jpg,0,365,18,401,1944,
5106,0099c30b163f3ae1.jpg,236,451,254,468,918,
5107,0099c30b163f3ae1.jpg,216,53,284,153,20400,
5108,0099c30b163f3ae1.jpg,18,342,28,355,390,
5109,0099c30b163f3ae1.jpg,190,340,233,385,5805,
5110,0099c30b163f3ae1.jpg,233,429,247,447,756,
5111,0099c30b163f3ae1.jpg,658,182,667,196,378,
5112,0099c30b163f3ae1.jpg,123,198,158,227,3045,
5113,0099c30b163f3ae1.jpg,190,174,207,196,1122,
5114,0099c30b163f3ae1.jpg,156,200,170,214,588,
5115,0099c30b163f3ae1.jpg,0,485,11,506,693,
5116,0099c30b163f3ae1.jpg,272,280,312,333,6360,
5117,0099c30b163f3ae1.jpg,429,307,439,316,270,
5118,0099c30b163f3ae1.jpg,77,506,107,538,2880,
5119,0099c30b163f3ae1.jpg,172,285,202,301,1440,
5120,0099c30b163f3ae1.jpg,137,409,158,428,1197,
5121,0099c30b163f3ae1.jpg,329,93,394,146,10335,
5122,0099c30b163f3ae1.jpg,305,34,348,60,3354,
5123,0099c30b163f3ae1.jpg,403,0,459,39,6552,
5124,0099c30b163f3ae1.jpg,13,410,25,424,504,
5125,0099c30b163f3ae1.jpg,706,13,729,30,1173,
5126,0099c30b163f3ae1.jpg,226,328,266,368,4800,
5127,0099c30b163f3ae1.jpg,499,268,522,289,1449,
5128,0099c30b163f3ae1.jpg,183,455,207,483,2016,
5129,0099c30b163f3ae1.jpg,33,473,44,484,363,
5130,0099c30b163f3ae1.jpg,445,263,473,284,1764,
5131,0099c30b163f3ae1.jpg,105,506,119,518,504,
5132,0099c30b163f3ae1.jpg,249,465,275,496,2418,
5133,0099c30b163f3ae1.jpg,33,459,44,466,231,
5134,0099c30b163f3ae1.jpg,551,161,599,196,5040,
5135,0099c30b163f3ae1.jpg,257,191,336,293,24174,
5136,0099c30b163f3ae1.jpg,205,148,289,205,14364,
5137,0099c30b163f3ae1.jpg,45,534,53,545,264,
5138,0099c30b163f3ae1.jpg,264,3,319,52,8085,
5139,0099c30b163f3ae1.jpg,105,73,179,198,27750,
5140,0099c30b163f3ae1.jpg,508,477,522,492,630,
5141,0099c30b163f3ae1.jpg,124,432,168,460,3696,
5142,0099c30b163f3ae1.jpg,81,337,102,352,945,
5143,0099c30b163f3ae1.jpg,56,511,65,520,243,
5144,0099c30b163f3ae1.jpg,331,147,417,257,28380,
5145,0099c30b163f3ae1.jpg,28,353,74,390,5106,
5146,0099c30b163f3ae1.jpg,0,246,69,335,18423,
5147,0099c30b163f3ae1.jpg,92,397,142,439,6300,
5148,0099c30b163f3ae1.jpg,74,188,105,225,3441,
5149,0099c30b163f3ae1.jpg,118,350,158,382,3840,
5150,0099c30b163f3ae1.jpg,49,518,60,529,363,
5151,0099c30b163f3ae1.jpg,401,259,417,273,672,
5152,0099c30b163f3ae1.jpg,254,527,289,569,4410,
5153,0099c30b163f3ae1.jpg,0,0,128,173,66432,
5154,0099c30b163f3ae1.jpg,252,406,275,424,1242,
5155,0099c30b163f3ae1.jpg,11,485,26,501,720,
5156,0099c30b163f3ae1.jpg,135,266,154,307,2337,
5157,0099c30b163f3ae1.jpg,193,371,217,394,1656,
5158,0099c30b163f3ae1.jpg,179,552,231,611,9204,
5159,0099c30b163f3ae1.jpg,247,261,270,316,3795,
5160,0099c30b163f3ae1.jpg,67,279,126,323,7788,
5161,0099c30b163f3ae1.jpg,30,498,39,506,216,
5162,0099c30b163f3ae1.jpg,65,168,83,182,756,
5163,0099c30b163f3ae1.jpg,322,4,364,27,2898,
5164,0099c30b163f3ae1.jpg,343,67,369,79,936,
5165,0099c30b163f3ae1.jpg,375,35,476,102,20301,
5166,0099c30b163f3ae1.jpg,203,431,219,447,768,
5167,0099c30b163f3ae1.jpg,39,387,56,429,2142,
5168,0099c30b163f3ae1.jpg,512,0,588,42,9576,
5169,0099c30b163f3ae1.jpg,312,72,340,104,2688,
5170,0099c30b163f3ae1.jpg,245,48,257,64,576,
5171,0099c30b163f3ae1.jpg,408,151,496,244,24552,
5172,0099c30b163f3ae1.jpg,464,22,604,177,65100,
5173,0099c30b163f3ae1.jpg,224,310,242,330,1080,
5174,0099c49bc1a7fd0b.jpg,670,199,941,459,211380,
5175,0099c49bc1a7fd0b.jpg,0,0,1023,682,2093058,
5176,0099e0dae7423a76.jpg,178,409,891,766,763623,
5177,0099e0dae7423a76.jpg,176,413,664,766,516792,
5178,0099e0dae7423a76.jpg,494,461,929,766,398025,
5179,0099f4d70fef2046.jpg,387,94,593,235,87138,
5180,009a3dbd26fcf18e.jpg,391,624,456,654,5850,
5181,009a3dbd26fcf18e.jpg,76,629,95,651,1254,
5182,009a3dbd26fcf18e.jpg,403,595,449,620,3450,
5183,009a3dbd26fcf18e.jpg,9,605,51,631,3276,
5184,009a3dbd26fcf18e.jpg,253,589,323,634,9450,
5185,009a3dbd26fcf18e.jpg,138,618,192,645,4374,
5186,009a3dbd26fcf18e.jpg,176,411,281,425,4410,
5187,009a3dbd26fcf18e.jpg,188,646,343,680,15810,
5188,009a3dbd26fcf18e.jpg,214,614,247,645,3069,
5189,009a3dbd26fcf18e.jpg,349,600,382,627,2673,
5190,009a3dbd26fcf18e.jpg,138,666,169,682,1488,
5191,009a4270ed60d79b.jpg,786,509,860,573,14208,
5192,009a4270ed60d79b.jpg,735,371,779,617,32472,
5193,009a4270ed60d79b.jpg,672,347,756,671,81648,
5194,009a4270ed60d79b.jpg,594,516,669,584,15300,
5195,009a6a72c799d9d4.jpg,448,156,946,550,588636,
5196,009abc95cbdb32ba.jpg,9,0,1000,794,2360562,
5197,009abc95cbdb32ba.jpg,60,9,274,213,130968,
5198,009ac61d1fb67bb9.jpg,200,50,754,654,1003848,
5199,009ae3e889484eff.jpg,394,517,813,754,297909,
5200,009ae3e889484eff.jpg,794,271,866,280,1944,
5201,009ae3e889484eff.jpg,794,299,870,312,2964,
5202,009ae3e889484eff.jpg,707,550,801,627,21714,
5203,009ae3e889484eff.jpg,808,238,868,258,3600,
5204,009ae3e889484eff.jpg,645,263,672,272,729,
5205,009ae3e889484eff.jpg,675,299,698,308,621,
5206,009ae3e889484eff.jpg,771,248,799,259,924,
5207,009ae3e889484eff.jpg,708,246,753,258,1620,
5208,009ae3e889484eff.jpg,758,268,775,276,408,
5209,009ae3e889484eff.jpg,43,463,209,639,87648,
5210,009ae3e889484eff.jpg,397,413,479,516,25338,
5211,009b02d58c46ed73.jpg,103,194,407,765,520752,
5212,009b0b362065d5a5.jpg,836,52,1023,197,81345,
5213,009b0b362065d5a5.jpg,759,350,971,493,90948,
5214,009b274dbe48b560.jpg,249,192,549,558,329400,
5215,009b2f4209463061.jpg,274,0,465,148,84804,
5216,009b2f4209463061.jpg,647,347,680,398,5049,
5217,009b2f4209463061.jpg,587,389,643,449,10080,
5218,009b2f4209463061.jpg,0,137,315,605,442260,
5219,009b2f4209463061.jpg,632,389,680,468,11376,
5220,009b2f4209463061.jpg,376,0,680,260,237120,
5221,009b3e5295a86664.jpg,214,696,320,761,20670,
5222,009b42bbfdb6a85f.jpg,0,620,248,1023,299832,
5223,009b42bbfdb6a85f.jpg,323,451,526,1023,348348,
5224,009b770c30473170.jpg,69,226,666,522,530136,
5225,009b791ba82422b3.jpg,177,524,378,918,237582,
5226,009b839574685bd8.jpg,8,15,1009,991,2930928,
5227,009b839574685bd8.jpg,99,10,811,990,2093280,
5228,009b839574685bd8.jpg,109,338,801,813,986100,
5229,009b84b8f681de4a.jpg,699,301,799,369,20400,
5230,009b84b8f681de4a.jpg,116,339,241,395,21000,
5231,009b9d30a3f2bc86.jpg,81,500,150,589,18423,
5232,009b9d30a3f2bc86.jpg,446,457,571,639,68250,
5233,009b9d30a3f2bc86.jpg,108,447,188,522,18000,
5234,009b9d30a3f2bc86.jpg,113,517,186,614,21243,
5235,009be9518b748d44.jpg,458,177,979,378,314163,
5236,009bf5ad19cd8f72.jpg,0,81,783,612,1247319,
5237,009bfd2738d8543d.jpg,196,49,830,932,1679466,
5238,009bfd2738d8543d.jpg,196,477,637,825,460404,
5239,009bfd2738d8543d.jpg,201,328,828,812,910404,
5240,009c56f227fc476f.jpg,309,884,596,1023,119679,
5241,009cd2f3c089fbf5.jpg,42,225,405,955,794970,
5242,009cd2f3c089fbf5.jpg,482,42,880,1000,1143852,
5243,009cd2f3c089fbf5.jpg,38,227,436,962,877590,
5244,009d196ba243fe80.jpg,429,517,607,628,59274,
